1.0691E+01 1.9381E-44 8.9619E-44
1.0790E+01 1.8692E-44 9.4846E-44
1.0890E+01 1.8029E-44 1.0206E-43
1.0991E+01 1.7388E-44 1.1206E-43
1.1093E+01 1.6771E-44 1.2606E-43
1.1196E+01 1.6176E-44 1.4615E-43
1.1299E+01 1.5602E-44 1.7594E-43
1.1404E+01 1.5049E-44 2.2233E-43
1.1510E+01 1.4516E-44 2.9975E-43
1.1616E+01 1.4001E-44 4.4290E-43
1.1724E+01 1.3505E-44 7.5393E-43
1.1832E+01 1.3027E-44 1.6553E-42
1.1942E+01 1.2566E-44 6.7948E-42
1.2053E+01 1.2122E-44 1.6871E-39
1.2164E+01 1.1693E-44 5.1264E-42
1.2277E+01 1.1280E-44 1.3413E-42
1.2391E+01 1.0881E-44 6.0533E-43
1.2505E+01 1.0497E-44 3.4465E-43
1.2621E+01 1.0126E-44 2.2364E-43
1.2738E+01 9.7691E-45 1.5788E-43
1.2856E+01 9.4246E-45 1.1824E-43
1.2975E+01 9.0923E-45 9.2499E-44
1.3095E+01 8.7720E-45 7.4819E-44
1.3217E+01 8.4630E-45 6.2129E-44
1.3339E+01 8.1651E-45 5.2690E-44
1.3463E+01 7.8778E-45 4.5460E-44
1.3587E+01 7.6007E-45 3.9781E-44
1.3713E+01 7.3336E-45 3.5226E-44
1.3840E+01 7.0759E-45 3.1504E-44
1.3968E+01 6.8275E-45 2.8413E-44
1.4098E+01 6.5878E-45 2.5810E-44
1.4228E+01 6.3568E-45 2.3591E-44
1.4360E+01 6.1339E-45 2.1677E-44
1.4493E+01 5.9190E-45 2.0011E-44
1.4627E+01 5.7117E-45 1.8547E-44
1.4763E+01 5.5118E-45 1.7252E-44
1.4900E+01 5.3190E-45 1.6096E-44
1.5038E+01 5.1331E-45 1.5059E-44
1.5177E+01 4.9538E-45 1.4123E-44
1.5317E+01 4.7808E-45 1.3274E-44
1.5459E+01 4.6140E-45 1.2501E-44
1.5602E+01 4.4531E-45 1.1792E-44
1.5747E+01 4.2979E-45 1.1142E-44
1.5893E+01 4.1482E-45 1.0542E-44
1.6040E+01 4.0038E-45 9.9866E-45
1.6189E+01 3.8646E-45 9.4719E-45
1.6339E+01 3.7303E-45 8.9932E-45
1.6490E+01 3.6007E-45 8.5470E-45
1.6643E+01 3.4757E-45 8.1302E-45
1.6797E+01 3.3552E-45 7.7401E-45
1.6952E+01 3.2389E-45 7.3743E-45
1.7109E+01 3.1267E-45 7.0308E-45
1.7268E+01 3.0185E-45 6.7076E-45
1.7428E+01 2.9141E-45 6.4032E-45
1.7589E+01 2.8134E-45 6.1162E-45
1.7752E+01 2.7163E-45 5.8451E-45
1.7917E+01 2.6226E-45 5.5889E-45
1.8082E+01 2.5322E-45 5.3466E-45
1.8250E+01 2.4450E-45 5.1170E-45
1.8419E+01 2.3608E-45 4.8995E-45
1.8590E+01 2.2796E-45 4.6932E-45
1.8762E+01 2.2013E-45 4.4973E-45
1.8936E+01 2.1257E-45 4.3113E-45
1.9111E+01 2.0528E-45 4.1346E-45
1.9288E+01 1.9825E-45 3.9665E-45
1.9467E+01 1.9146E-45 3.8066E-45
1.9647E+01 1.8491E-45 3.6545E-45
1.9829E+01 1.7859E-45 3.5096E-45
2.0012E+01 1.7249E-45 3.3716E-45
2.0198E+01 1.6661E-45 3.2402E-45
2.0385E+01 1.6093E-45 3.1149E-45
2.0574E+01 1.5545E-45 2.9955E-45
2.0764E+01 1.5017E-45 2.8816E-45
2.0957E+01 1.4506E-45 2.7731E-45
2.1151E+01 1.4014E-45 2.6696E-45
2.1347E+01 1.3539E-45 2.5708E-45
2.1544E+01 1.3080E-45 2.4767E-45
2.1744E+01 1.2638E-45 2.3869E-45
2.1945E+01 1.2211E-45 2.3013E-45
2.2149E+01 1.1798E-45 2.2196E-45
2.2354E+01 1.1400E-45 2.1418E-45
2.2561E+01 1.1016E-45 2.0677E-45
2.2770E+01 1.0646E-45 1.9972E-45
2.2981E+01 1.0288E-45 1.9300E-45
2.3193E+01 9.9426E-46 1.8662E-45
2.3408E+01 9.6092E-46 1.8055E-45
2.3625E+01 9.2874E-46 1.7480E-45
2.3844E+01 8.9767E-46 1.6934E-45
2.4065E+01 8.6768E-46 1.6419E-45
2.4288E+01 8.3873E-46 1.5933E-45
2.4513E+01 8.1078E-46 1.5475E-45
2.4740E+01 7.8379E-46 1.5047E-45
2.4969E+01 7.5774E-46 1.4648E-45
2.5200E+01 7.3259E-46 1.4278E-45
2.5433E+01 7.0830E-46 1.3938E-45
2.5669E+01 6.8485E-46 1.3629E-45
2.5907E+01 6.6221E-46 1.3353E-45
2.6147E+01 6.4034E-46 1.3112E-45
2.6389E+01 6.1923E-46 1.2908E-45
2.6633E+01 5.9884E-46 1.2747E-45
2.6880E+01 5.7916E-46 1.2632E-45
2.7129E+01 5.6014E-46 1.2572E-45
2.7380E+01 5.4178E-46 1.2576E-45
2.7634E+01 5.2405E-46 1.2658E-45
2.7890E+01 5.0692E-46 1.2835E-45
2.8148E+01 4.9038E-46 1.3137E-45
2.8409E+01 4.7440E-46 1.3600E-45
2.8672E+01 4.5897E-46 1.4286E-45
2.8938E+01 4.4406E-46 1.5287E-45
2.9206E+01 4.2966E-46 1.6758E-45
2.9476E+01 4.1575E-46 1.8964E-45
2.9749E+01 4.0231E-46 2.2409E-45
3.0025E+01 3.8933E-46 2.8127E-45
3.0303E+01 3.7678E-46 3.8565E-45
3.0583E+01 3.6467E-46 6.0777E-45
3.0867E+01 3.5296E-46 1.2301E-44
3.1153E+01 3.4165E-46 4.5295E-44
3.1441E+01 3.3072E-46 4.2774E-40
3.1732E+01 3.2015E-46 3.8485E-44
3.2026E+01 3.0995E-46 9.4510E-45
3.2323E+01 3.0009E-46 4.1933E-45
3.2622E+01 2.9055E-46 2.4000E-45
3.2924E+01 2.8134E-46 1.5898E-45
3.3229E+01 2.7244E-46 1.1586E-45
3.3537E+01 2.6384E-46 9.0266E-46
3.3848E+01 2.5552E-46 7.3823E-46
3.4161E+01 2.4748E-46 6.2592E-46
3.4478E+01 2.3971E-46 5.4536E-46
3.4797E+01 2.3220E-46 4.8517E-46
3.5119E+01 2.2494E-46 4.3863E-46
3.5445E+01 2.1792E-46 4.0156E-46
3.5773E+01 2.1114E-46 3.7129E-46
3.6104E+01 2.0458E-46 3.4601E-46
3.6439E+01 1.9823E-46 3.2449E-46
3.6776E+01 1.9210E-46 3.0587E-46
3.7117E+01 1.8617E-46 2.8952E-46
3.7461E+01 1.8043E-46 2.7498E-46
3.7807E+01 1.7489E-46 2.6192E-46
3.8158E+01 1.6953E-46 2.5007E-46
3.8511E+01 1.6434E-46 2.3924E-46
3.8868E+01 1.5932E-46 2.2926E-46
3.9228E+01 1.5447E-46 2.2002E-46
3.9591E+01 1.4978E-46 2.1142E-46
3.9958E+01 1.4524E-46 2.0337E-46
4.0328E+01 1.4085E-46 1.9582E-46
4.0701E+01 1.3661E-46 1.8871E-46
4.1078E+01 1.3250E-46 1.8199E-46
4.1459E+01 1.2852E-46 1.7562E-46
4.1843E+01 1.2468E-46 1.6958E-46
